1 1 2014 0 0 0
  3.876433580252e-05  1.387576116556e-03 -3.193489257852e-03  2.185367465818e+00
  3.883393590574e-05  1.388010607547e-03 -3.194490427141e-03  2.202570646505e+00
  3.881417882125e-05  1.388505180858e-03 -3.195629805995e-03  2.219773965463e+00
  3.868155524557e-05  1.389009612258e-03 -3.196791431360e-03  2.236977306745e+00
  3.844610785079e-05  1.389462773880e-03 -3.197834334115e-03  2.254180529378e+00
  3.815195168571e-05  1.389814592331e-03 -3.198643195773e-03  2.271383518012e+00
  3.786286619157e-05  1.390046657416e-03 -3.199175826632e-03  2.288586230414e+00
  3.763912429770e-05  1.390178754000e-03 -3.199478131931e-03  2.305788712447e+00
  3.751633161088e-05  1.390257455866e-03 -3.199657706527e-03  2.322991071680e+00
  3.749608813295e-05  1.390335093645e-03 -3.199835276144e-03  2.340193428837e+00
  3.755179400713e-05  1.390452058266e-03 -3.200103899741e-03  2.357395876994e+00
  3.764412026229e-05  1.390629635290e-03 -3.200512507368e-03  2.374598465109e+00
  3.773575680606e-05  1.390871585367e-03 -3.201069610681e-03  2.391801201719e+00
  3.779825969183e-05  1.391168825947e-03 -3.201754132882e-03  2.409004065767e+00
  3.781197676777e-05  1.391503773177e-03 -3.202525424443e-03  2.426207016617e+00
  3.776489831031e-05  1.391854119617e-03 -3.203331972690e-03  2.443410002766e+00
  3.765374846367e-05  1.392196451614e-03 -3.204119751381e-03  2.460612970191e+00
  3.748538667727e-05  1.392509288148e-03 -3.204839237088e-03  2.477815869362e+00
  3.727561743455e-05  1.392775219540e-03 -3.205450337734e-03  2.495018660179e+00
  3.704600064744e-05  1.392982680326e-03 -3.205926468334e-03  2.512221316040e+00
  3.682127939561e-05  1.393127872070e-03 -3.206258975324e-03  2.529423828276e+00
  3.662762221225e-05  1.393216361161e-03 -3.206460814618e-03  2.546626209823e+00
  3.648917856818e-05  1.393263366951e-03 -3.206567201104e-03  2.563828495880e+00
  3.642215463734e-05  1.393292314931e-03 -3.206632244954e-03  2.581030740545e+00
  3.642960722939e-05  1.393331886183e-03 -3.206722122323e-03  2.598233009991e+00
  3.650048807232e-05  1.393411820173e-03 -3.206905388893e-03  2.615435372781e+00
  3.661232043713e-05  1.393557660083e-03 -3.207240870003e-03  2.632637887757e+00
  3.673407478241e-05  1.393785024223e-03 -3.207764458328e-03  2.649840590831e+00
  3.682844789783e-05  1.394094427495e-03 -3.208477177742e-03  2.667043483053e+00
  3.685707019946e-05  1.394467823651e-03 -3.209337229609e-03  2.684246522653e+00
  3.679147210221e-05  1.394868487580e-03 -3.210259769420e-03  2.701449624806e+00
  3.662649014134e-05  1.395246637380e-03 -3.211129935109e-03  2.718652674654e+00
  3.638781207079e-05  1.395552334815e-03 -3.211832639889e-03  2.735855557095e+00
  3.612712397139e-05  1.395752933017e-03 -3.212292800173e-03  2.753058197008e+00
  3.590539736245e-05  1.395846969664e-03 -3.212507311306e-03  2.770260591247e+00
  3.577156247397e-05  1.395865662803e-03 -3.212548403990e-03  2.787462812008e+00
  3.574619628967e-05  1.395859884334e-03 -3.212533522214e-03  2.804664976718e+00
  3.581736440555e-05  1.395879969920e-03 -3.212578729711e-03  2.821867201451e+00
  3.594961309176e-05  1.395959663763e-03 -3.212761712856e-03  2.839069563915e+00
  3.610005817628e-05  1.396110744600e-03 -3.213109454582e-03  2.856272091123e+00
  3.623214467439e-05  1.396326679596e-03 -3.213606723793e-03  2.873474767871e+00
  3.632113854828e-05  1.396589476086e-03 -3.214211905353e-03  2.890677552561e+00
  3.635295444939e-05  1.396875611706e-03 -3.214870674776e-03  2.907880390877e+00
  3.632220854881e-05  1.397160393416e-03 -3.215526045269e-03  2.925083225839e+00
  3.623264763361e-05  1.397421352720e-03 -3.216126201933e-03  2.942286005628e+00
  3.609780966741e-05  1.397640649594e-03 -3.216630050244e-03  2.959488689141e+00
  3.593885246494e-05  1.397806334485e-03 -3.217010117745e-03  2.976691248892e+00
  3.578030537005e-05  1.397913150832e-03 -3.217254386598e-03  2.993893672844e+00
  3.564690927111e-05  1.397963741020e-03 -3.217369061551e-03  3.011095967186e+00
  3.556213270785e-05  1.397969973878e-03 -3.217381625649e-03  3.028298159384e+00
  3.554546065630e-05  1.397953018605e-03 -3.217340998784e-03  3.045500298344e+00
  3.560673907193e-05  1.397941074911e-03 -3.217312276563e-03  3.062702449154e+00
  3.574050759363e-05  1.397964839719e-03 -3.217366247770e-03  3.079904682606e+00
  3.592497802771e-05  1.398051574311e-03 -3.217565703809e-03  3.097107061506e+00
  3.612667956434e-05  1.398218808464e-03 -3.217950935614e-03  3.114309626169e+00
  3.630763060002e-05  1.398468938732e-03 -3.218527304290e-03  3.131512381981e+00
  3.643225731605e-05  1.398786351092e-03 -3.219258633881e-03  3.148715292792e+00
  3.647443482034e-05  1.399138581163e-03 -3.220069918794e-03  3.165918283616e+00
  3.642547886336e-05  1.399482155306e-03 -3.220860833618e-03  3.183121254134e+00
  3.630053365646e-05  1.399772565539e-03 -3.221528772068e-03  3.200324101729e+00
  3.613832307963e-05  1.399976523954e-03 -3.221997115094e-03  3.217526749757e+00
  3.599159658435e-05  1.400083024089e-03 -3.222240705571e-03  3.234729173023e+00
  3.591098595000e-05  1.400108493949e-03 -3.222297664051e-03  3.251931409612e+00
  3.592876062802e-05  1.400092386419e-03 -3.222259144639e-03  3.269133550655e+00
  3.604904895672e-05  1.400083853928e-03 -3.222238552379e-03  3.286335709553e+00
  3.624841337382e-05  1.400125332817e-03 -3.222333677678e-03  3.303537984113e+00
  3.648634203820e-05  1.400240666748e-03 -3.222599345301e-03  3.320740429187e+00
  3.672034340047e-05  1.400432064031e-03 -3.223040461969e-03  3.337943049711e+00
  3.691783357999e-05  1.400684605056e-03 -3.223622466668e-03  3.355145811147e+00
  3.705993869368e-05  1.400973781732e-03 -3.224288739666e-03  3.372348656890e+00
  3.713906230178e-05  1.401272298044e-03 -3.224976279616e-03  3.389551523944e+00
  3.715613736831e-05  1.401554872366e-03 -3.225626769685e-03  3.406754353991e+00
  3.712078098565e-05  1.401801287314e-03 -3.226193613864e-03  3.423957100431e+00
  3.705193059382e-05  1.401998032170e-03 -3.226645728669e-03  3.441159732165e+00
  3.697520190466e-05  1.402138855744e-03 -3.226968806845e-03  3.458362234869e+00
  3.691738495730e-05  1.402224931495e-03 -3.227165673904e-03  3.475564611350e+00
  3.690196397511e-05  1.402265354636e-03 -3.227257415005e-03  3.492766882675e+00
  3.694744950724e-05  1.402277804381e-03 -3.227284895247e-03  3.509969089698e+00
  3.706587998184e-05  1.402288132981e-03 -3.227307804999e-03  3.527171292100e+00
  3.725865095731e-05  1.402327485078e-03 -3.227397996321e-03  3.544373561730e+00
  3.751144421869e-05  1.402426517277e-03 -3.227626126023e-03  3.561575969255e+00
  3.779334414165e-05  1.402607719885e-03 -3.228043939233e-03  3.578778566442e+00
  3.806292705782e-05  1.402878040974e-03 -3.228667281055e-03  3.595981369164e+00
  3.827909398428e-05  1.403224548185e-03 -3.229466136772e-03  3.613184347436e+00
  3.841215200279e-05  1.403615373733e-03 -3.230366860716e-03  3.630387427634e+00
  3.845199532551e-05  1.404006545017e-03 -3.231267969711e-03  3.647590508282e+00
  3.841183192181e-05  1.404353086670e-03 -3.232065770530e-03  3.664793485679e+00
  3.832609909145e-05  1.404621098746e-03 -3.232682213452e-03  3.681996281752e+00
  3.824197671201e-05  1.404797117640e-03 -3.233086449001e-03  3.699198865618e+00
  3.820654978733e-05  1.404891866112e-03 -3.233303421693e-03  3.716401262189e+00
  3.825404036525e-05  1.404937071439e-03 -3.233406473297e-03  3.733603544781e+00
  3.839718569791e-05  1.404976126777e-03 -3.233495761753e-03  3.750805813543e+00
  3.862471034015e-05  1.405051589540e-03 -3.233669410696e-03  3.768008166605e+00
  3.890531104338e-05  1.405193844816e-03 -3.233997375384e-03  3.785210673945e+00
  3.919749122256e-05  1.405414674710e-03 -3.234506651679e-03  3.802413362586e+00
  3.946220361815e-05  1.405707095788e-03 -3.235180956928e-03  3.819616216274e+00
  3.967271918892e-05  1.406050142229e-03 -3.235971807596e-03  3.836819186545e+00
  3.981731019165e-05  1.406415846167e-03 -3.236814633792e-03  3.854022208837e+00
  3.989584917613e-05  1.406775863451e-03 -3.237644048925e-03  3.871225217764e+00
  3.991590618603e-05  1.407106276755e-03 -3.238404912571e-03  3.888428158182e+00
  3.989214230327e-05  1.407390243235e-03 -3.239058435637e-03  3.905630991291e+00
  3.984701666107e-05  1.407618954736e-03 -3.239584398607e-03  3.922833696856e+00
  3.980843752690e-05  1.407791722428e-03 -3.239981336366e-03  3.940036273392e+00
  3.980379248924e-05  1.407915855454e-03 -3.240266231700e-03  3.957238737863e+00
  3.985429100151e-05  1.408006548308e-03 -3.240474230342e-03  3.974441125399e+00
  3.997263189532e-05  1.408086507465e-03 -3.240657769268e-03  3.991643488427e+00
  4.016231175290e-05  1.408184612066e-03 -3.240883484063e-03  4.008845893581e+00
  4.041525546701e-05  1.408332523690e-03 -3.241224377672e-03  4.026048413869e+00
  4.070831582188e-05  1.408558318306e-03 -3.241745114721e-03  4.043251113969e+00
  4.100342510758e-05  1.408877676768e-03 -3.242481699840e-03  4.060454029915e+00
  4.125518243283e-05  1.409285696141e-03 -3.243422621093e-03  4.077657150225e+00
  4.142434220601e-05  1.409754003010e-03 -3.244502250503e-03  4.094860409300e+00
  4.149140408628e-05  1.410236401158e-03 -3.245613932840e-03  4.112063700500e+00
  4.146433137912e-05  1.410681986008e-03 -3.246640273353e-03  4.129266906425e+00
  4.137709237724e-05  1.411050497772e-03 -3.247488549168e-03  4.146469934330e+00
  4.127924143988e-05  1.411323713853e-03 -3.248116943782e-03  4.163672742362e+00
  4.122043024306e-05  1.411509152436e-03 -3.248543021727e-03  4.180875348053e+00
  4.123626400737e-05  1.411635965403e-03 -3.248834190956e-03  4.198077818783e+00
  4.134090317326e-05  1.411745425807e-03 -3.249085725755e-03  4.215280249816e+00
  4.152723471138e-05  1.411879411150e-03 -3.249394200071e-03  4.232482737731e+00
  4.177140455885e-05  1.412070263963e-03 -3.249834117534e-03  4.249685357047e+00
  4.203878273288e-05  1.412334565310e-03 -3.250443574331e-03  4.266888145884e+00
  4.229125649545e-05  1.412671728916e-03 -3.251221048416e-03  4.284091102747e+00
  4.249609441216e-05  1.413066611720e-03 -3.252131461033e-03  4.301294192582e+00
  4.263361953589e-05  1.413494504487e-03 -3.253117723537e-03  4.318497358313e+00
  4.269950951779e-05  1.413926997230e-03 -3.254114278428e-03  4.335700534386e+00
  4.270121451082e-05  1.414337529159e-03 -3.255059886518e-03  4.352903659559e+00
  4.265297690095e-05  1.414705556998e-03 -3.255907220563e-03  4.370106686494e+00
  4.257383812812e-05  1.415018705702e-03 -3.256627817853e-03  4.387309586716e+00
  4.248784443973e-05  1.415273236801e-03 -3.257213161548e-03  4.404512351689e+00
  4.242223958681e-05  1.415473853016e-03 -3.257674221857e-03  4.421714992367e+00
  4.240210315414e-05  1.415633447650e-03 -3.258040853939e-03  4.438917538584e+00
  4.244462373175e-05  1.415772479898e-03 -3.258360331211e-03  4.456120037603e+00
  4.255642014955e-05  1.415917425830e-03 -3.258693760008e-03  4.473322550525e+00
  4.273313840146e-05  1.416098166730e-03 -3.259110053068e-03  4.490525146263e+00
  4.295828578501e-05  1.416344036757e-03 -3.259676806844e-03  4.507727892427e+00
  4.320138379279e-05  1.416677578952e-03 -3.260445889174e-03  4.524930840905e+00
  4.341984271864e-05  1.417105847850e-03 -3.261433383808e-03  4.542134007810e+00
  4.356840618975e-05  1.417612382265e-03 -3.262601114688e-03  4.559337355000e+00
  4.361440717424e-05  1.418155963089e-03 -3.263853848409e-03  4.576540787263e+00
  4.355180360271e-05  1.418680539362e-03 -3.265062255278e-03  4.593744175278e+00
  4.340641195241e-05  1.419133835050e-03 -3.266105856462e-03  4.610947398547e+00
  4.322875238358e-05  1.419485595878e-03 -3.266915085348e-03  4.628150387469e+00
  4.307682733197e-05  1.419736269570e-03 -3.267491234602e-03  4.645353143296e+00
  4.299634063489e-05  1.419913254990e-03 -3.267897714644e-03  4.662555729404e+00
  4.300755596643e-05  1.420058920545e-03 -3.268232354662e-03  4.679758243608e+00
  4.310408464169e-05  1.420217068501e-03 -3.268596172138e-03  4.696960786928e+00
  4.326122861731e-05  1.420422430402e-03 -3.269069177597e-03  4.714163439392e+00
  4.344633848161e-05  1.420694716479e-03 -3.269696693810e-03  4.731366246345e+00
  4.362563022884e-05  1.421037084492e-03 -3.270485854064e-03  4.748569214946e+00
  4.376808097630e-05  1.421438240212e-03 -3.271410465049e-03  4.765772319021e+00
  4.384983508910e-05  1.421876823129e-03 -3.272421143807e-03  4.782975509207e+00
  4.385928841973e-05  1.422326521859e-03 -3.273457141133e-03  4.800178724763e+00
  4.379917507861e-05  1.422760888337e-03 -3.274457456768e-03  4.817381904686e+00
  4.368350337754e-05  1.423157447936e-03 -3.275370307310e-03  4.834584997185e+00
  4.353217150167e-05  1.423500742622e-03 -3.276160122297e-03  4.851787966675e+00
  4.336762864336e-05  1.423783864709e-03 -3.276811067397e-03  4.868990797306e+00
  4.321401587466e-05  1.424008596727e-03 -3.277327363164e-03  4.886193493281e+00
  4.309546159153e-05  1.424184964671e-03 -3.277732246740e-03  4.903396077820e+00
  4.303171652127e-05  1.424330707312e-03 -3.278066727960e-03  4.920598591918e+00
  4.303348400623e-05  1.424470122786e-03 -3.278386907573e-03  4.937801091668e+00
  4.310043337792e-05  1.424631514555e-03 -3.278758076504e-03  4.955003642361e+00
  4.322131418459e-05  1.424843363322e-03 -3.279245885513e-03  4.972206309654e+00
  4.337350432912e-05  1.425129766036e-03 -3.279905821554e-03  4.989409149050e+00
  4.352230448171e-05  1.425504789529e-03 -3.280770179122e-03  5.006612192868e+00
  4.362441175827e-05  1.425965299286e-03 -3.281831532630e-03  5.023815433713e+00
  4.363905620163e-05  1.426484737110e-03 -3.283028432222e-03  5.041018810166e+00
  4.354402869041e-05  1.427013950046e-03 -3.284247388079e-03  5.058222208753e+00
  4.334826502254e-05  1.427493898259e-03 -3.285352242771e-03  5.075425493311e+00
  4.309293526231e-05  1.427877155464e-03 -3.286233775223e-03  5.092628554592e+00
  4.283872731433e-05  1.428146864623e-03 -3.286853371922e-03  5.109831353940e+00
  4.264425286356e-05  1.428321807369e-03 -3.287254623932e-03  5.127033934901e+00
  4.254542471853e-05  1.428445524289e-03 -3.287538135633e-03  5.144236398056e+00
  4.254560516815e-05  1.428567694122e-03 -3.287818524514e-03  5.161438858017e+00
  4.262037980687e-05  1.428728504903e-03 -3.288188389073e-03  5.178641407399e+00
  4.273195366330e-05  1.428951254938e-03 -3.288701305170e-03  5.195844099806e+00
  4.284310518805e-05  1.429241825698e-03 -3.289370672905e-03  5.213046948662e+00
  4.292389851108e-05  1.429591496799e-03 -3.290176240583e-03  5.230249933740e+00
  4.295242618463e-05  1.429981060986e-03 -3.291073600738e-03  5.247453010646e+00
  4.291515818820e-05  1.430385616744e-03 -3.292005247653e-03  5.264656121885e+00
  4.280927753022e-05  1.430779370247e-03 -3.292911665434e-03  5.281859207945e+00
  4.264411715805e-05  1.431139588139e-03 -3.293740453151e-03  5.299062216418e+00
  4.243863716885e-05  1.431449377419e-03 -3.294452726383e-03  5.316265108406e+00
  4.221632630924e-05  1.431699471500e-03 -3.295027214422e-03  5.333467862623e+00
  4.200129069068e-05  1.431889095985e-03 -3.295462239806e-03  5.350670477373e+00
  4.181649521892e-05  1.432025878059e-03 -3.295775501289e-03  5.367872970339e+00
  4.168169476225e-05  1.432125064001e-03 -3.296002259329e-03  5.385075376766e+00
  4.160961204174e-05  1.432208348049e-03 -3.296192617141e-03  5.402277746748e+00
  4.160250254747e-05  1.432301992837e-03 -3.296407169282e-03  5.419480140878e+00
  4.165166644162e-05  1.432433580637e-03 -3.296709505044e-03  5.436682622751e+00
  4.173898079195e-05  1.432627471217e-03 -3.297155737286e-03  5.453885248491e+00
  4.183763127194e-05  1.432899865304e-03 -3.297783117808e-03  5.471088055370e+00
  4.191241755922e-05  1.433254009632e-03 -3.298598977348e-03  5.488291050743e+00
  4.192415512938e-05  1.433675597337e-03 -3.299570134674e-03  5.505494201458e+00
  4.184131781367e-05  1.434130051044e-03 -3.300616681600e-03  5.522697427630e+00
  4.165519418262e-05  1.434566185719e-03 -3.301620501366e-03  5.539900611149e+00
  4.138936755549e-05  1.434929977981e-03 -3.302457075788e-03  5.557103627481e+00
  4.109594581736e-05  1.435185273040e-03 -3.303043236567e-03  5.574306393422e+00
  4.083839251365e-05  1.435330325971e-03 -3.303375245982e-03  5.591508905188e+00
  4.066842266831e-05  1.435398910810e-03 -3.303531250510e-03  5.608711240888e+00
  4.060777514260e-05  1.435444592129e-03 -3.303634914765e-03  5.625913524169e+00
  4.064334770574e-05  1.435518352565e-03 -3.303803789325e-03  5.643115872591e+00
  4.073709266842e-05  1.435652623949e-03 -3.304112517700e-03  5.660318360825e+00
  4.084376674351e-05  1.435857419007e-03 -3.304583993063e-03  5.677521011794e+00
  4.092585782552e-05  1.436125018912e-03 -3.305200239309e-03  5.694723807550e+00
  4.095920673718e-05  1.436436685919e-03 -3.305917921564e-03  5.711926704777e+00
  4.093131361058e-05  1.436768049859e-03 -3.306680764424e-03  5.729129647208e+00
  4.083884287756e-05  1.437093392059e-03 -3.307429423151e-03  5.746332575501e+00
  4.068769798873e-05  1.437389503659e-03 -3.308110384698e-03  5.763535436140e+00
  4.049337324919e-05  1.437638692660e-03 -3.308682906232e-03  5.780738188371e+00
  4.027837642247e-05  1.437830452238e-03 -3.309122852046e-03  5.797940808042e+00
  4.006746893069e-05  1.437962155553e-03 -3.309424274787e-03  5.815143289189e+00
  3.988395837059e-05  1.438039318111e-03 -3.309600003797e-03  5.832345644623e+00
  3.974790263971e-05  1.438075328716e-03 -3.309681016258e-03  5.849547905307e+00
  3.967393303877e-05  1.438090261320e-03 -3.309713686374e-03  5.866750117605e+00
  3.966749959361e-05  1.438108740837e-03 -3.309754845073e-03  5.883952338343e+00
  3.972198870292e-05  1.438157016624e-03 -3.309865015926e-03  5.901154628048e+00
  3.981957617617e-05  1.438259170351e-03 -3.310099671124e-03  5.918357042206e+00
  3.993487852270e-05  1.438432524756e-03 -3.310498656704e-03  5.935559620680e+00
  4.003803568340e-05  1.438683022716e-03 -3.311075546648e-03  5.952762377065e+00
  4.009673478899e-05  1.439001723725e-03 -3.311809569836e-03  5.969965290614e+00
  4.008095674391e-05  1.439363342230e-03 -3.312642259640e-03  5.987168302883e+00
  3.997317934760e-05  1.439727991336e-03 -3.313481522755e-03  6.004371321791e+00
  3.978024266532e-05  1.440048167079e-03 -3.314217804979e-03  6.021574237781e+00
  3.953820900250e-05  1.440282159085e-03 -3.314755050065e-03  6.038776954770e+00
  3.930412821721e-05  1.440410547604e-03 -3.315048718719e-03  6.055979428180e+00
  3.913669342397e-05  1.440447099293e-03 -3.315130835587e-03  6.073181689991e+00
  3.907469467561e-05  1.440435578177e-03 -3.315102534428e-03  6.090383841309e+00
  3.912351332765e-05  1.440432176616e-03 -3.315093467451e-03  6.107586011782e+00
  3.925572679759e-05  1.440483339153e-03 -3.315210651004e-03  6.124788308444e+00
  3.942468491296e-05  1.440611457398e-03 -3.315505527470e-03  6.141990782771e+00
  3.958317281233e-05  1.440813900276e-03 -3.315971812909e-03  6.159193428513e+00
  3.969720264038e-05  1.441071230777e-03 -3.316564514468e-03  6.176396200702e+00
  3.974971998798e-05  1.441356779794e-03 -3.317222032678e-03  6.193599037752e+00
  3.973701295445e-05  1.441643129634e-03 -3.317881101747e-03  6.210801876399e+00
  3.966457933305e-05  1.441905806019e-03 -3.318485287794e-03  6.228004660207e+00
  3.954589018418e-05  1.442125824397e-03 -3.318990857285e-03  6.245207345432e+00
  3.940180962107e-05  1.442291451131e-03 -3.319370837259e-03  6.262409905087e+00
  3.925745231189e-05  1.442398846061e-03 -3.319616483312e-03  6.279612330410e+00
  3.913722057952e-05  1.442451934775e-03 -3.319736962331e-03  6.296814630550e+00
  3.906134988956e-05  1.442462191227e-03 -3.319758835237e-03  6.314016832052e+00
  3.904481713497e-05  1.442448173318e-03 -3.319724980637e-03  6.331218977784e+00
  3.909594528413e-05  1.442433919277e-03 -3.319690889171e-03  6.348421123231e+00
  3.921300514004e-05  1.442445779928e-03 -3.319717340573e-03  6.365623329172e+00
  3.938133634031e-05  1.442508208303e-03 -3.319860677857e-03  6.382825651962e+00
  3.957475450038e-05  1.442639282516e-03 -3.320162485645e-03  6.400028133202e+00
  3.976122838967e-05  1.442846481376e-03 -3.320639870877e-03  6.417230790023e+00
  3.990918609210e-05  1.443123380084e-03 -3.321277868838e-03  6.434433607484e+00
  3.999222039061e-05  1.443448457900e-03 -3.322026713938e-03  6.451636535837e+00
  3.999388714949e-05  1.443787254973e-03 -3.322806837043e-03  6.468839495527e+00
  3.991444721873e-05  1.444098440308e-03 -3.323522894242e-03  6.486042391210e+00
  3.977681101200e-05  1.444343438151e-03 -3.324086000832e-03  6.503245133986e+00
  3.962551631676e-05  1.444498052644e-03 -3.324440543257e-03  6.520447668209e+00
  3.951533121153e-05  1.444562553103e-03 -3.324587392467e-03  6.537649994712e+00
  3.949296211523e-05  1.444564948766e-03 -3.324591374780e-03  6.554852178285e+00
  3.958022400041e-05  1.444553459978e-03 -3.324563827178e-03  6.572054330249e+00
  3.976654448087e-05  1.444579686888e-03 -3.324623735799e-03  6.589256569597e+00
  4.001408446657e-05  1.444680294811e-03 -3.324855510086e-03  6.606458980765e+00
  4.027282834641e-05  1.444866488218e-03 -3.325284769486e-03  6.623661589409e+00
  4.049816595268e-05  1.445125249669e-03 -3.325881281420e-03  6.640864365327e+00
  4.066247907953e-05  1.445428791246e-03 -3.326580817112e-03  6.658067244313e+00
  4.075672881805e-05  1.445745239625e-03 -3.327309807820e-03  6.675270152804e+00
  4.078526292838e-05  1.446045913548e-03 -3.328002109425e-03  6.692473024653e+00
  4.076062225465e-05  1.446308828107e-03 -3.328607062768e-03  6.709675809194e+00
  4.070175431711e-05  1.446520079895e-03 -3.329092680916e-03  6.726878474425e+00
  4.063319563450e-05  1.446674211691e-03 -3.329446486737e-03  6.744081007852e+00
  4.058159644685e-05  1.446773841894e-03 -3.329674642163e-03  6.761283415618e+00
  4.057018299418e-05  1.446828944852e-03 -3.329800262699e-03  6.778485720820e+00
  4.061499066222e-05  1.446856242671e-03 -3.329861997168e-03  6.795687962096e+00
  4.072438717955e-05  1.446878415052e-03 -3.329912202739e-03  6.812890191797e+00
  4.089908399338e-05  1.446922070571e-03 -3.330012265052e-03  6.830092471307e+00
  4.112992128598e-05  1.447013782070e-03 -3.330223442321e-03  6.847294861890e+00
  4.139526293031e-05  1.447174707207e-03 -3.330594443820e-03  6.864497412271e+00
  4.166250407316e-05  1.447415204200e-03 -3.331149015945e-03  6.881700146219e+00
  4.189520679374e-05  1.447730928945e-03 -3.331876971222e-03  6.898903053574e+00
  4.206257984466e-05  1.448101653968e-03 -3.332731506949e-03  6.916106087556e+00
  4.214712184522e-05  1.448493787664e-03 -3.333635051591e-03  6.933309170605e+00
  4.214909809792e-05  1.448866905638e-03 -3.334494352308e-03  6.950512209472e+00
  4.208828492956e-05  1.449183302891e-03 -3.335222518734e-03  6.967715117250e+00
  4.200208959486e-05  1.449418206136e-03 -3.335762573041e-03  6.984917836937e+00
  4.193807001499e-05  1.449567615044e-03 -3.336105504469e-03  7.002120359486e+00
  4.194117619502e-05  1.449650973521e-03 -3.336296373175e-03  7.019322729926e+00
  4.203992077048e-05  1.449706934348e-03 -3.336424476473e-03  7.036525037531e+00
  4.223713560717e-05  1.449782533642e-03 -3.336598333511e-03  7.053727390818e+00
  4.250899662338e-05  1.449918951220e-03 -3.336912831919e-03  7.070929884691e+00
  4.281275102469e-05  1.450139251248e-03 -3.337420982443e-03  7.088132572192e+00
  4.310056862720e-05  1.450443067805e-03 -3.338121722420e-03  7.105335452291e+00
  4.333422514711e-05  1.450809747953e-03 -3.338967233397e-03  7.122538477199e+00
  4.349421437700e-05  1.451207234294e-03 -3.339883473672e-03  7.139741572890e+00
  4.357981221018e-05  1.451601943276e-03 -3.340792966694e-03  7.156944661887e+00
  4.360275625231e-05  1.451966003750e-03 -3.341631470717e-03  7.174147679941e+00
  4.358105196829e-05  1.452280807808e-03 -3.342356141915e-03  7.191350584196e+00
  4.353674075933e-05  1.452537720487e-03 -3.342947161386e-03  7.208553354816e+00
  4.349543197487e-05  1.452737281616e-03 -3.343405891772e-03  7.225755993147e+00
  4.348334720232e-05  1.452887932710e-03 -3.343751926779e-03  7.242958518762e+00
  4.352165539573e-05  1.453004851916e-03 -3.344020377551e-03  7.260160966758e+00
  4.362208505675e-05  1.453108965930e-03 -3.344259573143e-03  7.277363385453e+00
  4.378639648190e-05  1.453225631515e-03 -3.344528016539e-03  7.294565833349e+00
  4.400752265302e-05  1.453382133633e-03 -3.344888618444e-03  7.311768373361e+00
  4.426896062313e-05  1.453603363022e-03 -3.345398723208e-03  7.328971062846e+00
  4.454314851564e-05  1.453905866471e-03 -3.346096376083e-03  7.346173939867e+00
  4.479339655582e-05  1.454291679890e-03 -3.346986105602e-03  7.363377008981e+00
  4.498214471877e-05  1.454744446866e-03 -3.348030007253e-03  7.380580232310e+00
  4.508285755868e-05  1.455230466913e-03 -3.349150216141e-03  7.397783532009e+00
  4.508975242971e-05  1.455705830413e-03 -3.350245411163e-03  7.414986806763e+00
  4.502109690503e-05  1.456128053643e-03 -3.351217671004e-03  7.432189958639e+00
  4.491513137663e-05  1.456468233493e-03 -3.352000495129e-03  7.449392921107e+00
